File 	 Total number of insects 	 Average area 	 Smaller than 4mm 	 Between 4 and 10mm 	 Larger than 10mm 
IMG_2166.JPG 	 522 	 4 	 475 	 40 	 7
IMG_2167.JPG 	 574 	 3 	 540 	 31 	 3
IMG_2168.JPG 	 562 	 5 	 497 	 58 	 7
IMG_2169.JPG 	 247 	 5 	 207 	 39 	 1
IMG_2170.JPG 	 521 	 3 	 484 	 35 	 2
IMG_2171.JPG 	 303 	 4 	 269 	 30 	 4
IMG_2172.JPG 	 368 	 5 	 328 	 38 	 2
IMG_2173.JPG 	 473 	 4 	 421 	 49 	 3
IMG_2174.JPG 	 531 	 3 	 492 	 38 	 1
IMG_2175.JPG 	 398 	 4 	 359 	 36 	 3
IMG_2176.JPG 	 380 	 4 	 345 	 34 	 1
IMG_2177.JPG 	 340 	 5 	 297 	 40 	 3
IMG_2178.JPG 	 1115 	 3 	 1000 	 106 	 9
IMG_2179.JPG 	 1021 	 3 	 955 	 62 	 4
IMG_2180.JPG 	 950 	 3 	 869 	 77 	 4
IMG_2181.JPG 	 735 	 4 	 667 	 64 	 4
IMG_2182.JPG 	 598 	 4 	 543 	 50 	 5
IMG_2183.JPG 	 676 	 4 	 617 	 53 	 6
IMG_2184.JPG 	 974 	 3 	 906 	 61 	 7
IMG_2185.JPG 	 963 	 3 	 898 	 61 	 4
IMG_2186.JPG 	 1227 	 3 	 1154 	 72 	 1
IMG_2187.JPG 	 285 	 5 	 246 	 38 	 1
IMG_2188.JPG 	 348 	 5 	 295 	 50 	 3
IMG_2189.JPG 	 154 	 8 	 119 	 34 	 1
IMG_2190.JPG 	 299 	 4 	 258 	 41 	 0
IMG_2191.JPG 	 706 	 4 	 640 	 63 	 3
IMG_2192.JPG 	 329 	 5 	 295 	 31 	 3
IMG_2193.JPG 	 281 	 7 	 236 	 45 	 0
IMG_2194.JPG 	 299 	 7 	 229 	 62 	 8
IMG_2195.JPG 	 234 	 6 	 194 	 38 	 2
IMG_2196.JPG 	 236 	 5 	 214 	 21 	 1
IMG_2197.JPG 	 291 	 7 	 230 	 58 	 3
IMG_2198.JPG 	 287 	 6 	 233 	 51 	 3
IMG_2199.JPG 	 300 	 5 	 242 	 55 	 3
IMG_2200.JPG 	 316 	 5 	 260 	 54 	 2
IMG_2201.JPG 	 380 	 6 	 302 	 73 	 5
IMG_2202.JPG 	 280 	 5 	 240 	 40 	 0
IMG_2203.JPG 	 292 	 6 	 241 	 48 	 3
IMG_2204.JPG 	 239 	 6 	 187 	 48 	 4
IMG_2205.JPG 	 289 	 5 	 247 	 41 	 1
IMG_2206.JPG 	 267 	 6 	 213 	 53 	 1
IMG_2207.JPG 	 371 	 4 	 323 	 47 	 1
IMG_2208.JPG 	 374 	 5 	 319 	 51 	 4
IMG_2209.JPG 	 285 	 5 	 240 	 44 	 1
IMG_2210.JPG 	 242 	 5 	 207 	 34 	 1
IMG_2211.JPG 	 307 	 6 	 261 	 44 	 2
IMG_2212.JPG 	 350 	 7 	 285 	 60 	 5
IMG_2213.JPG 	 326 	 5 	 266 	 59 	 1
IMG_2214.JPG 	 234 	 6 	 196 	 34 	 4
IMG_2215.JPG 	 477 	 6 	 386 	 88 	 3
IMG_2216.JPG 	 334 	 5 	 285 	 45 	 4
IMG_2217.JPG 	 244 	 5 	 206 	 35 	 3
IMG_2218.JPG 	 363 	 5 	 315 	 48 	 0
IMG_2219.JPG 	 242 	 4 	 211 	 28 	 3
IMG_2220.JPG 	 277 	 6 	 220 	 54 	 3
IMG_2221.JPG 	 204 	 6 	 156 	 46 	 2
IMG_2222.JPG 	 330 	 5 	 285 	 44 	 1
IMG_2223.JPG 	 89 	 5 	 71 	 17 	 1
IMG_2224.JPG 	 61 	 6 	 53 	 7 	 1
IMG_2225.JPG 	 103 	 8 	 88 	 14 	 1
IMG_2226.JPG 	 86 	 9 	 61 	 22 	 3
IMG_2227.JPG 	 99 	 10 	 81 	 13 	 5
IMG_2228.JPG 	 152 	 10 	 125 	 22 	 5
IMG_2229.JPG 	 133 	 7 	 107 	 19 	 7
IMG_2230.JPG 	 101 	 9 	 83 	 14 	 4
IMG_2231.JPG 	 130 	 9 	 107 	 19 	 4
IMG_2232.JPG 	 112 	 8 	 86 	 25 	 1
IMG_2233.JPG 	 96 	 10 	 74 	 16 	 6
IMG_2234.JPG 	 129 	 11 	 97 	 23 	 9
IMG_2235.JPG 	 91 	 8 	 74 	 14 	 3
IMG_2236.JPG 	 106 	 11 	 83 	 21 	 2
IMG_2237.JPG 	 278 	 9 	 227 	 47 	 4
IMG_2238.JPG 	 469 	 7 	 371 	 92 	 6
IMG_2239.JPG 	 400 	 9 	 287 	 110 	 3
IMG_2240.JPG 	 230 	 6 	 188 	 39 	 3
IMG_2241.JPG 	 305 	 7 	 231 	 72 	 2
IMG_2242.JPG 	 469 	 7 	 362 	 102 	 5
IMG_2243.JPG 	 365 	 8 	 284 	 76 	 5
IMG_2244.JPG 	 305 	 9 	 229 	 71 	 5
IMG_2245.JPG 	 333 	 8 	 251 	 74 	 8
IMG_2246.JPG 	 263 	 9 	 201 	 58 	 4
IMG_2247.JPG 	 308 	 10 	 244 	 54 	 10
IMG_2248.JPG 	 210 	 8 	 161 	 45 	 4
IMG_2249.JPG 	 357 	 4 	 311 	 43 	 3
IMG_2250.JPG 	 256 	 4 	 224 	 31 	 1
IMG_2251.JPG 	 269 	 7 	 217 	 49 	 3
IMG_2252.JPG 	 389 	 5 	 342 	 43 	 4
IMG_2253.JPG 	 277 	 5 	 234 	 42 	 1
IMG_2254.JPG 	 296 	 7 	 228 	 65 	 3
IMG_2255.JPG 	 346 	 5 	 314 	 27 	 5
IMG_2256.JPG 	 422 	 5 	 385 	 32 	 5
IMG_2257.JPG 	 295 	 5 	 260 	 33 	 2
IMG_2258.JPG 	 321 	 5 	 288 	 29 	 4
IMG_2259.JPG 	 477 	 4 	 445 	 27 	 5
IMG_2260.JPG 	 402 	 4 	 369 	 28 	 5
IMG_2261.JPG 	 364 	 6 	 319 	 43 	 2
IMG_2262.JPG 	 324 	 4 	 298 	 25 	 1
IMG_2263.JPG 	 335 	 6 	 293 	 39 	 3
IMG_2264.JPG 	 437 	 5 	 391 	 40 	 6
IMG_2265.JPG 	 335 	 8 	 246 	 83 	 6
IMG_2266.JPG 	 275 	 15 	 209 	 55 	 11
IMG_2267.JPG 	 301 	 11 	 255 	 39 	 7
IMG_2268.JPG 	 314 	 12 	 258 	 47 	 9
IMG_2269.JPG 	 255 	 11 	 201 	 51 	 3
IMG_2270.JPG 	 369 	 10 	 288 	 67 	 14
IMG_2271.JPG 	 284 	 11 	 219 	 61 	 4
IMG_2272.JPG 	 257 	 15 	 191 	 57 	 9
IMG_2273.JPG 	 340 	 8 	 300 	 32 	 8
IMG_2274.JPG 	 333 	 6 	 276 	 55 	 2
IMG_2275.JPG 	 338 	 8 	 284 	 51 	 3
IMG_2276.JPG 	 477 	 5 	 420 	 55 	 2
IMG_2277.JPG 	 221 	 7 	 181 	 39 	 1
IMG_2278.JPG 	 302 	 7 	 249 	 50 	 3
IMG_2279.JPG 	 330 	 8 	 268 	 59 	 3
IMG_2280.JPG 	 295 	 8 	 235 	 57 	 3
IMG_2281.JPG 	 398 	 9 	 306 	 84 	 8
IMG_2282.JPG 	 518 	 7 	 417 	 93 	 8
IMG_2283.JPG 	 478 	 6 	 399 	 72 	 7
Analysis not possible of file sticky-traps/IMG_2284.JPG
IMG_2285.JPG 	 452 	 11 	 371 	 69 	 12
IMG_2286.JPG 	 394 	 12 	 311 	 61 	 22
IMG_2287.JPG 	 183 	 5 	 155 	 27 	 1
IMG_2288.JPG 	 568 	 9 	 481 	 75 	 12
IMG_2289.JPG 	 202 	 6 	 164 	 37 	 1
IMG_2290.JPG 	 256 	 5 	 204 	 52 	 0
IMG_2291.JPG 	 229 	 6 	 186 	 38 	 5
IMG_2292.JPG 	 383 	 11 	 316 	 58 	 9
IMG_2293.JPG 	 391 	 8 	 338 	 48 	 5
IMG_2294.JPG 	 443 	 9 	 369 	 61 	 13
IMG_2295.JPG 	 277 	 5 	 227 	 47 	 3
IMG_2296.JPG 	 326 	 9 	 269 	 51 	 6
IMG_2297.JPG 	 322 	 9 	 275 	 41 	 6
IMG_2298.JPG 	 431 	 12 	 352 	 66 	 13
IMG_2299.JPG 	 233 	 5 	 184 	 49 	 0
IMG_2300.JPG 	 192 	 7 	 147 	 44 	 1
IMG_2301.JPG 	 219 	 8 	 180 	 35 	 4
IMG_2302.JPG 	 239 	 15 	 189 	 42 	 8
IMG_2303.JPG 	 279 	 9 	 219 	 59 	 1
IMG_2304.JPG 	 216 	 6 	 180 	 35 	 1
IMG_2305.JPG 	 388 	 12 	 313 	 62 	 13
IMG_2306.JPG 	 250 	 9 	 190 	 58 	 2
IMG_2307.JPG 	 247 	 6 	 210 	 37 	 0
IMG_2308.JPG 	 228 	 7 	 174 	 54 	 0
IMG_2309.JPG 	 231 	 6 	 180 	 50 	 1
IMG_2310.JPG 	 218 	 9 	 174 	 41 	 3
IMG_2311.JPG 	 241 	 6 	 198 	 40 	 3
IMG_2312.JPG 	 282 	 4 	 241 	 38 	 3
IMG_2313.JPG 	 253 	 12 	 197 	 51 	 5
IMG_2314.JPG 	 252 	 6 	 218 	 30 	 4
IMG_2315.JPG 	 243 	 6 	 202 	 39 	 2
IMG_2316.JPG 	 214 	 6 	 181 	 32 	 1
IMG_2317.JPG 	 195 	 6 	 169 	 23 	 3
IMG_2318.JPG 	 230 	 5 	 204 	 25 	 1
IMG_2319.JPG 	 162 	 8 	 121 	 39 	 2
IMG_2320.JPG 	 285 	 6 	 243 	 41 	 1
IMG_2321.JPG 	 251 	 7 	 198 	 52 	 1
IMG_2322.JPG 	 240 	 5 	 195 	 43 	 2
IMG_2323.JPG 	 207 	 6 	 177 	 27 	 3
IMG_2324.JPG 	 204 	 8 	 150 	 52 	 2
IMG_2325.JPG 	 190 	 6 	 167 	 22 	 1
IMG_2326.JPG 	 165 	 7 	 122 	 41 	 2
IMG_2327.JPG 	 164 	 8 	 114 	 47 	 3
IMG_2328.JPG 	 217 	 8 	 162 	 52 	 3
IMG_2329.JPG 	 219 	 9 	 157 	 60 	 2
IMG_2330.JPG 	 181 	 11 	 124 	 51 	 6
IMG_2331.JPG 	 213 	 10 	 146 	 64 	 3
IMG_2332.JPG 	 248 	 11 	 185 	 56 	 7
IMG_2333.JPG 	 175 	 8 	 130 	 42 	 3
