File 	 Total number of insects 	 Average area 	 Smaller than 4mm 	 Between 4 and 10mm 	 Larger than 10mm 
IMG_1715.JPG 	 124 	 9 	 106 	 17 	 1
IMG_1716.JPG 	 143 	 10 	 117 	 24 	 2
IMG_1717.JPG 	 157 	 10 	 128 	 27 	 2
IMG_1718.JPG 	 124 	 11 	 93 	 30 	 1
IMG_1719.JPG 	 135 	 10 	 108 	 25 	 2
IMG_1720.JPG 	 169 	 8 	 138 	 28 	 3
IMG_1721.JPG 	 112 	 10 	 90 	 21 	 1
IMG_1722.JPG 	 156 	 10 	 130 	 23 	 3
IMG_1723.JPG 	 179 	 11 	 141 	 35 	 3
IMG_1724.JPG 	 103 	 9 	 85 	 17 	 1
IMG_1725.JPG 	 134 	 10 	 109 	 22 	 3
IMG_1726.JPG 	 108 	 10 	 85 	 19 	 4
IMG_1727.JPG 	 66 	 8 	 49 	 17 	 0
IMG_1728.JPG 	 70 	 7 	 65 	 5 	 0
IMG_1729.JPG 	 73 	 8 	 64 	 9 	 0
IMG_1730.JPG 	 83 	 7 	 68 	 15 	 0
IMG_1731.JPG 	 115 	 8 	 99 	 13 	 3
IMG_1732.JPG 	 74 	 10 	 61 	 10 	 3
IMG_1733.JPG 	 61 	 9 	 46 	 15 	 0
IMG_1734.JPG 	 100 	 9 	 87 	 13 	 0
IMG_1735.JPG 	 87 	 7 	 77 	 10 	 0
IMG_1736.JPG 	 110 	 10 	 77 	 31 	 2
IMG_1737.JPG 	 109 	 11 	 82 	 26 	 1
IMG_1738.JPG 	 78 	 12 	 55 	 22 	 1
IMG_1739.JPG 	 89 	 10 	 60 	 29 	 0
IMG_1740.JPG 	 119 	 9 	 95 	 23 	 1
IMG_1741.JPG 	 107 	 9 	 71 	 36 	 0
IMG_1742.JPG 	 121 	 6 	 91 	 30 	 0
IMG_1743.JPG 	 164 	 10 	 104 	 59 	 1
IMG_1744.JPG 	 115 	 11 	 87 	 26 	 2
IMG_1745.JPG 	 120 	 10 	 80 	 39 	 1
IMG_1746.JPG 	 107 	 11 	 81 	 23 	 3
IMG_1747.JPG 	 113 	 8 	 93 	 19 	 1
IMG_1748.JPG 	 161 	 8 	 121 	 38 	 2
IMG_1749.JPG 	 160 	 8 	 131 	 27 	 2
IMG_1750.JPG 	 166 	 8 	 141 	 21 	 4
IMG_1751.JPG 	 219 	 10 	 171 	 41 	 7
IMG_1752.JPG 	 227 	 7 	 193 	 27 	 7
IMG_1753.JPG 	 151 	 11 	 123 	 27 	 1
IMG_1754.JPG 	 178 	 8 	 151 	 26 	 1
IMG_1755.JPG 	 154 	 7 	 128 	 25 	 1
IMG_1756.JPG 	 192 	 11 	 151 	 34 	 7
IMG_1757.JPG 	 126 	 9 	 104 	 19 	 3
IMG_1758.JPG 	 99 	 11 	 80 	 17 	 2
IMG_1759.JPG 	 91 	 9 	 70 	 20 	 1
IMG_1760.JPG 	 91 	 9 	 74 	 17 	 0
IMG_1761.JPG 	 94 	 8 	 76 	 17 	 1
IMG_1762.JPG 	 119 	 9 	 91 	 25 	 3
IMG_1763.JPG 	 106 	 11 	 92 	 13 	 1
IMG_1764.JPG 	 134 	 10 	 104 	 28 	 2
IMG_1765.JPG 	 174 	 10 	 140 	 25 	 9
IMG_1766.JPG 	 165 	 9 	 120 	 44 	 1
IMG_1767.JPG 	 114 	 8 	 96 	 16 	 2
IMG_1768.JPG 	 86 	 7 	 78 	 7 	 1
IMG_1769.JPG 	 116 	 8 	 100 	 16 	 0
IMG_1770.JPG 	 79 	 8 	 68 	 10 	 1
IMG_1771.JPG 	 91 	 8 	 76 	 14 	 1
IMG_1772.JPG 	 83 	 10 	 66 	 15 	 2
IMG_1773.JPG 	 128 	 8 	 114 	 13 	 1
IMG_1774.JPG 	 96 	 10 	 78 	 14 	 4
IMG_1775.JPG 	 72 	 9 	 65 	 5 	 2
IMG_1776.JPG 	 101 	 7 	 88 	 12 	 1
IMG_1777.JPG 	 132 	 7 	 107 	 23 	 2
IMG_1778.JPG 	 88 	 8 	 70 	 16 	 2
IMG_1779.JPG 	 137 	 8 	 123 	 11 	 3
IMG_1780.JPG 	 132 	 8 	 114 	 16 	 2
IMG_1781.JPG 	 135 	 8 	 121 	 10 	 4
IMG_1782.JPG 	 107 	 10 	 92 	 11 	 4
IMG_1784.JPG 	 179 	 9 	 156 	 20 	 3
IMG_1785.JPG 	 152 	 9 	 135 	 11 	 6
IMG_1786.JPG 	 142 	 9 	 127 	 11 	 4
IMG_1787.JPG 	 117 	 9 	 101 	 14 	 2
IMG_1788.JPG 	 122 	 11 	 99 	 18 	 5
IMG_1789.JPG 	 155 	 9 	 140 	 13 	 2
IMG_1790.JPG 	 133 	 10 	 117 	 12 	 4
IMG_1791.JPG 	 113 	 11 	 93 	 18 	 2
IMG_1792.JPG 	 148 	 9 	 124 	 19 	 5
IMG_1793.JPG 	 87 	 8 	 71 	 16 	 0
IMG_1794.JPG 	 164 	 10 	 142 	 19 	 3
IMG_1795.JPG 	 131 	 8 	 115 	 11 	 5
IMG_1796.JPG 	 142 	 12 	 114 	 22 	 6
IMG_1797.JPG 	 132 	 11 	 121 	 8 	 3
IMG_1798.JPG 	 92 	 9 	 84 	 6 	 2
IMG_1799.JPG 	 108 	 9 	 87 	 20 	 1
IMG_1800.JPG 	 115 	 8 	 107 	 8 	 0
IMG_1801.JPG 	 155 	 9 	 129 	 21 	 5
IMG_1802.JPG 	 91 	 9 	 83 	 6 	 2
IMG_1803.JPG 	 294 	 7 	 230 	 62 	 2
IMG_1804.JPG 	 298 	 8 	 240 	 55 	 3
IMG_1805.JPG 	 147 	 10 	 125 	 20 	 2
IMG_1806.JPG 	 244 	 7 	 202 	 40 	 2
IMG_1807.JPG 	 126 	 9 	 111 	 11 	 4
IMG_1808.JPG 	 178 	 7 	 150 	 28 	 0
IMG_1809.JPG 	 126 	 9 	 108 	 13 	 5
IMG_1810.JPG 	 129 	 8 	 116 	 12 	 1
IMG_1811.JPG 	 200 	 5 	 175 	 22 	 3
IMG_1813.JPG 	 185 	 7 	 143 	 42 	 0
IMG_1814.JPG 	 211 	 7 	 172 	 38 	 1
IMG_1815.JPG 	 265 	 7 	 213 	 50 	 2
IMG_1816.JPG 	 287 	 7 	 224 	 63 	 0
IMG_1817.JPG 	 234 	 9 	 199 	 30 	 5
IMG_1818.JPG 	 185 	 9 	 161 	 22 	 2
IMG_1819.JPG 	 162 	 7 	 144 	 17 	 1
IMG_1820.JPG 	 207 	 8 	 173 	 32 	 2
IMG_1821.JPG 	 173 	 8 	 142 	 31 	 0
IMG_1822.JPG 	 232 	 9 	 203 	 28 	 1
IMG_1823.JPG 	 186 	 8 	 159 	 27 	 0
IMG_1824.JPG 	 202 	 8 	 170 	 30 	 2
IMG_1825.JPG 	 211 	 9 	 183 	 26 	 2
IMG_1826.JPG 	 262 	 9 	 232 	 27 	 3
IMG_1827.JPG 	 224 	 11 	 190 	 34 	 0
IMG_1828.JPG 	 229 	 8 	 188 	 39 	 2
IMG_1829.JPG 	 247 	 9 	 203 	 39 	 5
IMG_1830.JPG 	 311 	 8 	 252 	 54 	 5
IMG_1831.JPG 	 173 	 11 	 132 	 38 	 3
IMG_1832.JPG 	 219 	 7 	 195 	 23 	 1
IMG_1833.JPG 	 294 	 8 	 254 	 36 	 4
IMG_1834.JPG 	 349 	 8 	 315 	 32 	 2
IMG_1835.JPG 	 326 	 7 	 293 	 31 	 2
IMG_1836.JPG 	 329 	 8 	 282 	 42 	 5
IMG_1837.JPG 	 221 	 9 	 182 	 37 	 2
IMG_1838.JPG 	 231 	 9 	 180 	 50 	 1
IMG_1839.JPG 	 240 	 8 	 191 	 46 	 3
IMG_1840.JPG 	 180 	 8 	 150 	 27 	 3
IMG_1841.JPG 	 155 	 10 	 114 	 39 	 2
IMG_1842.JPG 	 188 	 11 	 152 	 32 	 4
IMG_1843.JPG 	 215 	 10 	 166 	 45 	 4
IMG_1844.JPG 	 402 	 9 	 329 	 70 	 3
IMG_1845.JPG 	 175 	 12 	 142 	 29 	 4
IMG_1846.JPG 	 164 	 9 	 134 	 26 	 4
IMG_1847.JPG 	 111 	 8 	 88 	 21 	 2
IMG_1848.JPG 	 134 	 11 	 103 	 27 	 4
IMG_1849.JPG 	 144 	 9 	 115 	 27 	 2
IMG_1850.JPG 	 195 	 11 	 160 	 26 	 9
IMG_1851.JPG 	 99 	 8 	 70 	 29 	 0
IMG_1852.JPG 	 320 	 9 	 242 	 66 	 12
IMG_1853.JPG 	 60 	 12 	 44 	 14 	 2
IMG_1854.JPG 	 86 	 9 	 66 	 19 	 1
IMG_1855.JPG 	 214 	 10 	 172 	 38 	 4
IMG_1856.JPG 	 169 	 14 	 126 	 33 	 10
IMG_1857.JPG 	 238 	 11 	 172 	 64 	 2
IMG_1858.JPG 	 191 	 14 	 151 	 24 	 16
IMG_1859.JPG 	 213 	 11 	 175 	 32 	 6
IMG_1860.JPG 	 154 	 13 	 129 	 17 	 8
IMG_1861.JPG 	 93 	 11 	 75 	 14 	 4
IMG_1862.JPG 	 231 	 12 	 195 	 24 	 12
IMG_1863.JPG 	 196 	 14 	 155 	 30 	 11
IMG_1864.JPG 	 215 	 11 	 189 	 18 	 8
IMG_1865.JPG 	 243 	 9 	 204 	 34 	 5
IMG_1866.JPG 	 171 	 10 	 144 	 25 	 2
IMG_1867.JPG 	 26 	 7 	 21 	 4 	 1
IMG_1868.JPG 	 32 	 10 	 20 	 12 	 0
IMG_1869.JPG 	 56 	 11 	 40 	 16 	 0
IMG_1870.JPG 	 11 	 7 	 7 	 4 	 0
IMG_1871.JPG 	 16 	 8 	 10 	 6 	 0
IMG_1872.JPG 	 37 	 4 	 29 	 8 	 0
IMG_1873.JPG 	 28 	 11 	 15 	 13 	 0
IMG_1874.JPG 	 10 	 8 	 6 	 4 	 0
IMG_1875.JPG 	 25 	 11 	 14 	 11 	 0
IMG_1876.JPG 	 27 	 11 	 13 	 14 	 0
IMG_1877.JPG 	 13 	 6 	 8 	 5 	 0
IMG_1878.JPG 	 25 	 10 	 19 	 6 	 0
IMG_1879.JPG 	 22 	 9 	 16 	 4 	 2
IMG_1880.JPG 	 12 	 6 	 9 	 3 	 0
IMG_1881.JPG 	 22 	 9 	 20 	 2 	 0
IMG_1882.JPG 	 11 	 10 	 8 	 3 	 0
IMG_1883.JPG 	 27 	 11 	 24 	 3 	 0
IMG_1884.JPG 	 15 	 9 	 12 	 2 	 1
IMG_1885.JPG 	 41 	 8 	 29 	 10 	 2
IMG_1886.JPG 	 22 	 10 	 19 	 3 	 0
IMG_1887.JPG 	 25 	 8 	 23 	 2 	 0
IMG_1888.JPG 	 43 	 11 	 38 	 4 	 1
IMG_1889.JPG 	 43 	 11 	 25 	 17 	 1
IMG_1890.JPG 	 37 	 11 	 25 	 11 	 1
IMG_1891.JPG 	 31 	 16 	 17 	 11 	 3
IMG_1892.JPG 	 25 	 8 	 18 	 7 	 0
IMG_1893.JPG 	 29 	 8 	 17 	 12 	 0
IMG_1894.JPG 	 27 	 9 	 18 	 9 	 0
IMG_1895.JPG 	 18 	 9 	 10 	 8 	 0
IMG_1896.JPG 	 17 	 8 	 11 	 6 	 0
IMG_1897.JPG 	 21 	 7 	 14 	 7 	 0
IMG_1898.JPG 	 37 	 11 	 22 	 15 	 0
IMG_1899.JPG 	 73 	 10 	 52 	 20 	 1
IMG_1900.JPG 	 87 	 11 	 63 	 22 	 2
IMG_1901.JPG 	 109 	 8 	 94 	 13 	 2
IMG_1902.JPG 	 60 	 12 	 39 	 20 	 1
IMG_1903.JPG 	 68 	 10 	 49 	 18 	 1
IMG_1904.JPG 	 110 	 10 	 85 	 23 	 2
IMG_1905.JPG 	 66 	 11 	 46 	 19 	 1
IMG_1906.JPG 	 96 	 10 	 77 	 17 	 2
IMG_1908.JPG 	 41 	 12 	 27 	 12 	 2
IMG_1909.JPG 	 23 	 12 	 13 	 9 	 1
IMG_1910.JPG 	 33 	 13 	 20 	 12 	 1
IMG_1911.JPG 	 90 	 8 	 70 	 18 	 2
IMG_1912.JPG 	 65 	 12 	 41 	 24 	 0
IMG_1913.JPG 	 35 	 11 	 21 	 14 	 0
IMG_1914.JPG 	 101 	 9 	 69 	 32 	 0
IMG_1915.JPG 	 28 	 8 	 21 	 7 	 0
IMG_1916.JPG 	 75 	 13 	 50 	 22 	 3
IMG_1917.JPG 	 29 	 12 	 18 	 11 	 0
IMG_1918.JPG 	 25 	 5 	 16 	 9 	 0
IMG_1919.JPG 	 91 	 12 	 64 	 27 	 0
IMG_1920.JPG 	 27 	 10 	 19 	 8 	 0
IMG_1921.JPG 	 149 	 8 	 115 	 31 	 3
IMG_1922.JPG 	 54 	 9 	 42 	 12 	 0
IMG_1923.JPG 	 230 	 6 	 189 	 39 	 2
IMG_1924.JPG 	 61 	 11 	 39 	 21 	 1
IMG_1925.JPG 	 91 	 14 	 49 	 41 	 1
IMG_1926.JPG 	 67 	 13 	 42 	 22 	 3
IMG_1927.JPG 	 75 	 11 	 58 	 15 	 2
IMG_1928.JPG 	 183 	 7 	 153 	 28 	 2
IMG_1929.JPG 	 62 	 11 	 42 	 19 	 1
IMG_1930.JPG 	 54 	 8 	 36 	 17 	 1
IMG_1931.JPG 	 95 	 12 	 58 	 36 	 1
IMG_1932.JPG 	 48 	 15 	 40 	 7 	 1
IMG_1933.JPG 	 140 	 7 	 120 	 16 	 4
IMG_1934.JPG 	 22 	 15 	 12 	 10 	 0
IMG_1935.JPG 	 67 	 11 	 48 	 17 	 2
IMG_1936.JPG 	 80 	 10 	 60 	 20 	 0
IMG_1937.JPG 	 33 	 11 	 27 	 6 	 0
IMG_1938.JPG 	 51 	 13 	 35 	 13 	 3
IMG_1939.JPG 	 38 	 10 	 29 	 7 	 2
IMG_1940.JPG 	 133 	 11 	 101 	 26 	 6
IMG_1941.JPG 	 50 	 11 	 41 	 7 	 2
IMG_1942.JPG 	 40 	 11 	 31 	 8 	 1
IMG_1943.JPG 	 34 	 12 	 25 	 6 	 3
IMG_1944.JPG 	 59 	 13 	 44 	 13 	 2
IMG_1945.JPG 	 48 	 10 	 35 	 13 	 0
IMG_1946.JPG 	 32 	 8 	 25 	 7 	 0
IMG_1947.JPG 	 35 	 7 	 25 	 10 	 0
IMG_1948.JPG 	 123 	 7 	 106 	 16 	 1
IMG_1949.JPG 	 50 	 9 	 39 	 8 	 3
IMG_1950.JPG 	 62 	 11 	 48 	 11 	 3
IMG_1951.JPG 	 135 	 10 	 101 	 27 	 7
IMG_1952.JPG 	 267 	 12 	 208 	 54 	 5
IMG_1953.JPG 	 287 	 12 	 219 	 58 	 10
IMG_1954.JPG 	 118 	 11 	 95 	 19 	 4
IMG_1955.JPG 	 170 	 11 	 128 	 38 	 4
IMG_1956.JPG 	 24 	 9 	 16 	 8 	 0
IMG_1957.JPG 	 21 	 7 	 17 	 4 	 0
IMG_1958.JPG 	 34 	 10 	 26 	 8 	 0
IMG_1959.JPG 	 25 	 6 	 22 	 3 	 0
IMG_1960.JPG 	 219 	 11 	 151 	 62 	 6
IMG_1961.JPG 	 22 	 7 	 19 	 3 	 0
IMG_1962.JPG 	 23 	 13 	 18 	 4 	 1
IMG_1963.JPG 	 175 	 10 	 130 	 40 	 5
IMG_1964.JPG 	 34 	 8 	 26 	 8 	 0
IMG_1965.JPG 	 60 	 8 	 49 	 9 	 2
IMG_1966.JPG 	 246 	 9 	 193 	 44 	 9
IMG_1967.JPG 	 116 	 11 	 85 	 27 	 4
IMG_1968.JPG 	 58 	 5 	 46 	 12 	 0
IMG_1969.JPG 	 25 	 5 	 19 	 6 	 0
IMG_1970.JPG 	 38 	 9 	 29 	 8 	 1
IMG_1971.JPG 	 88 	 12 	 60 	 22 	 6
IMG_1972.JPG 	 133 	 12 	 96 	 31 	 6
IMG_1973.JPG 	 32 	 7 	 25 	 7 	 0
IMG_1974.JPG 	 81 	 10 	 62 	 18 	 1
IMG_1975.JPG 	 55 	 5 	 45 	 9 	 1
IMG_1976.JPG 	 102 	 10 	 75 	 25 	 2
IMG_1977.JPG 	 59 	 10 	 36 	 19 	 4
IMG_1978.JPG 	 48 	 8 	 35 	 11 	 2
IMG_1979.JPG 	 71 	 12 	 50 	 19 	 2
IMG_1980.JPG 	 33 	 8 	 26 	 7 	 0
IMG_1981.JPG 	 63 	 8 	 47 	 16 	 0
IMG_1982.JPG 	 94 	 6 	 68 	 26 	 0
IMG_1983.JPG 	 40 	 10 	 25 	 15 	 0
IMG_1984.JPG 	 91 	 12 	 63 	 28 	 0
IMG_1985.JPG 	 92 	 9 	 58 	 33 	 1
IMG_1986.JPG 	 74 	 6 	 62 	 12 	 0
IMG_1988.JPG 	 25 	 12 	 13 	 12 	 0
IMG_1989.JPG 	 26 	 8 	 14 	 11 	 1
IMG_1991.JPG 	 45 	 8 	 27 	 18 	 0
IMG_1992.JPG 	 49 	 14 	 37 	 10 	 2
IMG_1993.JPG 	 65 	 5 	 45 	 19 	 1
IMG_1994.JPG 	 22 	 11 	 14 	 7 	 1
IMG_1995.JPG 	 53 	 12 	 33 	 16 	 4
IMG_1996.JPG 	 53 	 8 	 35 	 17 	 1
IMG_1997.JPG 	 40 	 9 	 29 	 9 	 2
IMG_1998.JPG 	 32 	 9 	 21 	 10 	 1
IMG_1999.JPG 	 47 	 10 	 29 	 17 	 1
IMG_2000.JPG 	 30 	 3 	 25 	 5 	 0
IMG_2001.JPG 	 70 	 7 	 48 	 19 	 3
IMG_2002.JPG 	 50 	 5 	 39 	 11 	 0
IMG_2003.JPG 	 76 	 12 	 50 	 20 	 6
IMG_2004.JPG 	 48 	 6 	 34 	 13 	 1
IMG_2005.JPG 	 51 	 4 	 39 	 12 	 0
IMG_2006.JPG 	 66 	 4 	 49 	 17 	 0
IMG_2007.JPG 	 75 	 4 	 56 	 18 	 1
IMG_2008.JPG 	 23 	 11 	 17 	 6 	 0
IMG_2009.JPG 	 25 	 11 	 21 	 3 	 1
IMG_2010.JPG 	 57 	 5 	 41 	 16 	 0
IMG_2011.JPG 	 28 	 8 	 20 	 8 	 0
IMG_2012.JPG 	 65 	 12 	 50 	 14 	 1
IMG_2013.JPG 	 26 	 8 	 19 	 6 	 1
IMG_2014.JPG 	 25 	 9 	 16 	 8 	 1
IMG_2015.JPG 	 56 	 10 	 37 	 18 	 1
IMG_2016.JPG 	 46 	 5 	 33 	 13 	 0
IMG_2017.JPG 	 51 	 13 	 35 	 16 	 0
IMG_2018.JPG 	 32 	 5 	 26 	 6 	 0
IMG_2019.JPG 	 18 	 10 	 11 	 5 	 2
IMG_2020.JPG 	 19 	 8 	 15 	 4 	 0
IMG_2021.JPG 	 55 	 5 	 40 	 15 	 0
IMG_2022.JPG 	 108 	 9 	 71 	 35 	 2
IMG_2023.JPG 	 86 	 5 	 66 	 20 	 0
IMG_2024.JPG 	 32 	 12 	 20 	 12 	 0
IMG_2025.JPG 	 70 	 12 	 53 	 11 	 6
IMG_2026.JPG 	 45 	 6 	 34 	 11 	 0
IMG_2027.JPG 	 40 	 11 	 30 	 8 	 2
IMG_2028.JPG 	 60 	 5 	 41 	 19 	 0
IMG_2029.JPG 	 71 	 12 	 53 	 13 	 5
IMG_2030.JPG 	 47 	 10 	 35 	 11 	 1
IMG_2031.JPG 	 69 	 11 	 55 	 9 	 5
IMG_2032.JPG 	 26 	 8 	 20 	 6 	 0
IMG_2033.JPG 	 43 	 10 	 31 	 12 	 0
IMG_2036.JPG 	 38 	 10 	 30 	 7 	 1
IMG_2037.JPG 	 16 	 15 	 9 	 7 	 0
IMG_2038.JPG 	 9 	 7 	 6 	 3 	 0
IMG_2039.JPG 	 19 	 12 	 15 	 4 	 0
IMG_2040.JPG 	 56 	 11 	 41 	 14 	 1
IMG_2041.JPG 	 96 	 11 	 74 	 16 	 6
IMG_2042.JPG 	 149 	 11 	 110 	 34 	 5
IMG_2044.JPG 	 72 	 8 	 51 	 18 	 3
IMG_2046.JPG 	 71 	 11 	 53 	 13 	 5
IMG_2047.JPG 	 53 	 9 	 34 	 18 	 1
IMG_2048.JPG 	 85 	 10 	 69 	 12 	 4
IMG_2049.JPG 	 24 	 7 	 17 	 7 	 0
IMG_2050.JPG 	 30 	 7 	 28 	 2 	 0
IMG_2051.JPG 	 41 	 5 	 34 	 7 	 0
IMG_2052.JPG 	 65 	 7 	 52 	 13 	 0
IMG_2053.JPG 	 60 	 7 	 48 	 11 	 1
IMG_2054.JPG 	 421 	 5 	 383 	 33 	 5
IMG_2055.JPG 	 425 	 4 	 398 	 25 	 2
IMG_2056.JPG 	 292 	 5 	 265 	 23 	 4
IMG_2057.JPG 	 397 	 5 	 357 	 37 	 3
IMG_2058.JPG 	 408 	 7 	 358 	 41 	 9
IMG_2059.JPG 	 497 	 7 	 414 	 75 	 8
IMG_2060.JPG 	 428 	 8 	 345 	 80 	 3
IMG_2061.JPG 	 501 	 7 	 435 	 61 	 5
IMG_2062.JPG 	 458 	 7 	 382 	 72 	 4
IMG_2063.JPG 	 334 	 3 	 316 	 18 	 0
IMG_2064.JPG 	 421 	 3 	 410 	 10 	 1
IMG_2065.JPG 	 359 	 3 	 344 	 15 	 0
IMG_2066.JPG 	 480 	 3 	 464 	 16 	 0
IMG_2067.JPG 	 514 	 4 	 484 	 30 	 0
IMG_2068.JPG 	 280 	 5 	 260 	 17 	 3
IMG_2069.JPG 	 153 	 5 	 144 	 8 	 1
IMG_2070.JPG 	 254 	 4 	 241 	 13 	 0
IMG_2071.JPG 	 195 	 6 	 169 	 22 	 4
IMG_2072.JPG 	 236 	 6 	 218 	 16 	 2
IMG_2073.JPG 	 198 	 6 	 162 	 35 	 1
IMG_2074.JPG 	 165 	 7 	 128 	 36 	 1
IMG_2075.JPG 	 122 	 8 	 94 	 25 	 3
IMG_2076.JPG 	 190 	 6 	 165 	 25 	 0
IMG_2077.JPG 	 30 	 3 	 28 	 1 	 1
IMG_2078.JPG 	 864 	 6 	 771 	 78 	 15
IMG_2079.JPG 	 832 	 6 	 730 	 90 	 12
IMG_2080.JPG 	 829 	 6 	 722 	 96 	 11
IMG_2081.JPG 	 630 	 8 	 545 	 70 	 15
IMG_2082.JPG 	 849 	 8 	 702 	 126 	 21
IMG_2083.JPG 	 765 	 8 	 658 	 88 	 19
IMG_2084.JPG 	 485 	 7 	 397 	 77 	 11
IMG_2085.JPG 	 384 	 8 	 296 	 78 	 10
IMG_2086.JPG 	 302 	 9 	 251 	 39 	 12
IMG_2087.JPG 	 280 	 11 	 231 	 45 	 4
IMG_2088.JPG 	 352 	 6 	 309 	 36 	 7
IMG_2089.JPG 	 460 	 6 	 399 	 55 	 6
IMG_2090.JPG 	 391 	 5 	 355 	 34 	 2
IMG_2091.JPG 	 417 	 6 	 369 	 44 	 4
IMG_2092.JPG 	 266 	 6 	 233 	 29 	 4
IMG_2093.JPG 	 573 	 7 	 453 	 100 	 20
IMG_2094.JPG 	 885 	 5 	 783 	 91 	 11
IMG_2095.JPG 	 686 	 6 	 585 	 87 	 14
IMG_2096.JPG 	 584 	 8 	 448 	 123 	 13
IMG_2097.JPG 	 373 	 9 	 280 	 76 	 17
IMG_2098.JPG 	 139 	 7 	 113 	 23 	 3
IMG_2099.JPG 	 181 	 5 	 166 	 13 	 2
IMG_2100.JPG 	 127 	 8 	 106 	 19 	 2
IMG_2101.JPG 	 174 	 9 	 134 	 34 	 6
IMG_2102.JPG 	 699 	 6 	 621 	 68 	 10
IMG_2103.JPG 	 525 	 6 	 463 	 53 	 9
IMG_2104.JPG 	 716 	 6 	 638 	 66 	 12
IMG_2105.JPG 	 725 	 5 	 669 	 47 	 9
IMG_2106.JPG 	 130 	 7 	 110 	 16 	 4
IMG_2107.JPG 	 685 	 5 	 611 	 60 	 14
IMG_2108.JPG 	 78 	 11 	 62 	 15 	 1
IMG_2109.JPG 	 51 	 10 	 38 	 13 	 0
IMG_2110.JPG 	 215 	 12 	 176 	 30 	 9
IMG_2111.JPG 	 194 	 11 	 147 	 38 	 9
IMG_2112.JPG 	 248 	 13 	 183 	 59 	 6
IMG_2113.JPG 	 140 	 13 	 91 	 46 	 3
IMG_2114.JPG 	 84 	 13 	 56 	 25 	 3
IMG_2115.JPG 	 99 	 14 	 72 	 21 	 6
IMG_2116.JPG 	 86 	 13 	 52 	 29 	 5
IMG_2117.JPG 	 199 	 14 	 139 	 52 	 8
IMG_2118.JPG 	 109 	 13 	 69 	 37 	 3
IMG_2119.JPG 	 225 	 13 	 164 	 52 	 9
IMG_2120.JPG 	 262 	 13 	 196 	 49 	 17
IMG_2121.JPG 	 209 	 11 	 161 	 39 	 9
IMG_2122.JPG 	 273 	 15 	 196 	 64 	 13
IMG_2123.JPG 	 211 	 13 	 150 	 51 	 10
IMG_2124.JPG 	 47 	 14 	 28 	 18 	 1
IMG_2125.JPG 	 166 	 13 	 123 	 35 	 8
IMG_2126.JPG 	 198 	 14 	 151 	 37 	 10
IMG_2127.JPG 	 300 	 14 	 201 	 85 	 14
IMG_2128.JPG 	 101 	 16 	 65 	 34 	 2
IMG_2129.JPG 	 230 	 14 	 169 	 52 	 9
IMG_2130.JPG 	 282 	 11 	 236 	 42 	 4
IMG_2131.JPG 	 143 	 13 	 110 	 23 	 10
IMG_2132.JPG 	 96 	 13 	 73 	 18 	 5
IMG_2133.JPG 	 148 	 11 	 112 	 32 	 4
IMG_2134.JPG 	 122 	 7 	 91 	 30 	 1
IMG_2135.JPG 	 205 	 7 	 144 	 61 	 0
IMG_2136.JPG 	 245 	 6 	 185 	 60 	 0
IMG_2137.JPG 	 256 	 5 	 209 	 46 	 1
IMG_2138.JPG 	 358 	 5 	 315 	 41 	 2
IMG_2139.JPG 	 465 	 6 	 401 	 61 	 3
IMG_2140.JPG 	 417 	 6 	 360 	 56 	 1
IMG_2141.JPG 	 451 	 6 	 401 	 45 	 5
IMG_2142.JPG 	 448 	 6 	 393 	 52 	 3
IMG_2143.JPG 	 365 	 6 	 322 	 40 	 3
IMG_2144.JPG 	 1033 	 4 	 963 	 62 	 8
IMG_2145.JPG 	 570 	 5 	 515 	 50 	 5
IMG_2146.JPG 	 425 	 6 	 376 	 45 	 4
IMG_2147.JPG 	 616 	 5 	 560 	 54 	 2
IMG_2148.JPG 	 629 	 5 	 571 	 54 	 4
IMG_2149.JPG 	 729 	 4 	 681 	 47 	 1
IMG_2150.JPG 	 663 	 5 	 600 	 61 	 2
IMG_2151.JPG 	 669 	 5 	 589 	 77 	 3
IMG_2152.JPG 	 340 	 6 	 291 	 48 	 1
IMG_2153.JPG 	 1133 	 4 	 1059 	 72 	 2
IMG_2154.JPG 	 1113 	 4 	 1036 	 73 	 4
IMG_2155.JPG 	 1099 	 4 	 1019 	 77 	 3
IMG_2156.JPG 	 1408 	 3 	 1320 	 86 	 2
IMG_2157.JPG 	 189 	 9 	 157 	 30 	 2
IMG_2158.JPG 	 185 	 10 	 146 	 35 	 4
IMG_2159.JPG 	 219 	 9 	 170 	 48 	 1
IMG_2160.JPG 	 852 	 5 	 788 	 62 	 2
IMG_2161.JPG 	 375 	 6 	 322 	 52 	 1
IMG_2162.JPG 	 673 	 5 	 624 	 48 	 1
IMG_2163.JPG 	 520 	 6 	 478 	 41 	 1
IMG_2164.JPG 	 572 	 4 	 529 	 42 	 1
IMG_2165.JPG 	 784 	 5 	 716 	 67 	 1
IMG_2166.JPG 	 608 	 5 	 570 	 36 	 2
IMG_2167.JPG 	 675 	 4 	 638 	 35 	 2
IMG_2168.JPG 	 654 	 6 	 602 	 49 	 3
IMG_2169.JPG 	 278 	 6 	 239 	 39 	 0
IMG_2170.JPG 	 650 	 4 	 612 	 37 	 1
IMG_2171.JPG 	 368 	 4 	 336 	 31 	 1
IMG_2172.JPG 	 429 	 5 	 392 	 35 	 2
